track_name,latitude,longitude,color
AZT01: Huachuca Mtns,31.40660763,-110.31897783,#00AA00
AZT01: Huachuca Mtns,31.40692949,-110.31902074999999,#00AA00
AZT01: Huachuca Mtns,31.40710115,-110.31902074999999,#00AA00
AZT01: Huachuca Mtns,31.4073801,-110.31891345999998,#00AA00
AZT01: Huachuca Mtns,31.40746593,-110.31891345999998,#00AA00
AZT01: Huachuca Mtns,31.40765905,-110.31917095,#00AA00
AZT01: Huachuca Mtns,31.40780926,-110.31927824000002,#00AA00
AZT01: Huachuca Mtns,31.40821695,-110.31934261000004,#00AA00
AZT01: Huachuca Mtns,31.40821695,-110.31919241000003,#00AA00
AZT01: Huachuca Mtns,31.4084959,-110.31902074999999,#00AA00
AZT01: Huachuca Mtns,31.40860319,-110.31899928999997,#00AA00
AZT01: Huachuca Mtns,31.40868902,-110.31902074999999,#00AA00
AZT01: Huachuca Mtns,31.40873194,-110.31912804000001,#00AA00
AZT01: Huachuca Mtns,31.40892506,-110.31925677999999,#00AA00
AZT01: Huachuca Mtns,31.40920401,-110.31927824000002,#00AA00
AZT01: Huachuca Mtns,31.40931129,-110.31947135999997,#00AA00
AZT01: Huachuca Mtns,31.40931129,-110.31968594,#00AA00
AZT01: Huachuca Mtns,31.40928984,-110.31979322000001,#00AA00
AZT01: Huachuca Mtns,31.40944004,-110.31994342999997,#00AA00
AZT01: Huachuca Mtns,31.40980482,-110.32011509,#00AA00
AZT01: Huachuca Mtns,31.40986918999999,-110.32020091999999,#00AA00
AZT01: Huachuca Mtns,31.4100194,-110.32032966999998,#00AA00
AZT01: Huachuca Mtns,31.41006231,-110.32043694999999,#00AA00
AZT01: Huachuca Mtns,31.41004086,-110.32065153000002,#00AA00
AZT01: Huachuca Mtns,31.41010523,-110.32086611,#00AA00
AZT01: Huachuca Mtns,31.4101696,-110.32118796999998,#00AA00
AZT01: Huachuca Mtns,31.41034126,-110.32125235000001,#00AA00
AZT01: Huachuca Mtns,31.41040564,-110.32133818,#00AA00
AZT01: Huachuca Mtns,31.41068459,-110.32193899000004,#00AA00
AZT01: Huachuca Mtns,31.41083479,-110.32232522999999,#00AA00
AZT01: Huachuca Mtns,31.41085624999999,-110.32264709000003,#00AA00
AZT01: Huachuca Mtns,31.41083479,-110.32307624999999,#00AA00
AZT01: Huachuca Mtns,31.41100645,-110.32359123000003,#00AA00
AZT01: Huachuca Mtns,31.41104937,-110.32380581000001,#00AA00
AZT01: Huachuca Mtns,31.41107082,-110.32427788000001,#00AA00
AZT01: Huachuca Mtns,31.41119957,-110.32472848999998,#00AA00
AZT01: Huachuca Mtns,31.41117811,-110.32487868999999,#00AA00
AZT01: Huachuca Mtns,31.41098499,-110.32509327000002,#00AA00
AZT01: Huachuca Mtns,31.41081333,-110.32537222000002,#00AA00
AZT01: Huachuca Mtns,31.41049147,-110.32580137000002,#00AA00
AZT01: Huachuca Mtns,31.41038418,-110.32599448999997,#00AA00
AZT01: Huachuca Mtns,31.41027689,-110.32653092999999,#00AA00
AZT01: Huachuca Mtns,31.41029835000001,-110.32674551000002,#00AA00
AZT01: Huachuca Mtns,31.41029835000001,-110.32730341000001,#00AA00
AZT01: Huachuca Mtns,31.41019106,-110.32783985000003,#00AA00
AZT01: Huachuca Mtns,31.4101696,-110.32826899999998,#00AA00
AZT01: Huachuca Mtns,31.41021252,-110.32859086999997,#00AA00
