track_name,latitude,longitude,color
CT,37.718353,-107.5597469,#00AA00
CT,37.7182248,-107.5591708,#00AA00
CT,37.7178599,-107.55857,#00AA00
CT,37.7177156,-107.558055,#00AA00
CT,37.7177326,-107.5569607,#00AA00
CT,37.7175212,-107.556024,#00AA00
CT,37.7175713,-107.5551797,#00AA00
CT,37.717461,-107.5537957,#00AA00
CT,37.7173685,-107.5535242,#00AA00
CT,37.7174194,-107.5531165,#00AA00
CT,37.7174618,-107.551593,#00AA00
CT,37.7174788,-107.5498335,#00AA00
CT,37.7172843,-107.5493127,#00AA00
CT,37.7169737,-107.548811,#00AA00
CT,37.7168546,-107.5486821,#00AA00
CT,37.71677,-107.5484328,#00AA00
CT,37.7168018,-107.5483389,#00AA00
CT,37.7167615,-107.5480305,#00AA00
CT,37.7167818,-107.5479411,#00AA00
CT,37.7167983,-107.5478681,#00AA00
CT,37.7167013,-107.5475684,#00AA00
CT,37.7166703,-107.5474726,#00AA00
CT,37.7166152,-107.5468452,#00AA00
CT,37.7166367,-107.5466799,#00AA00
CT,37.7166637,-107.546472,#00AA00
CT,37.7167464,-107.5460401,#00AA00
CT,37.7167461,-107.545573,#00AA00
CT,37.7167467,-107.5453992,#00AA00
CT,37.716753,-107.5445168,#00AA00
CT,37.7167297,-107.5442164,#00AA00
CT,37.7167573,-107.5441198,#00AA00
CT,37.7167955,-107.5437497,#00AA00
CT,37.7168994,-107.543409,#00AA00
CT,37.7170986,-107.5431434,#00AA00
CT,37.717209,-107.5427437,#00AA00
CT,37.7172501,-107.5423412,#00AA00
CT,37.7173023,-107.5418291,#00AA00
CT,37.7172035,-107.5411194,#00AA00
CT,37.7173049,-107.5410319,#00AA00
CT,37.7175219,-107.5403309,#00AA00
CT,37.7174999,-107.5400427,#00AA00
CT,37.7175917,-107.5397612,#00AA00
CT,37.7176127,-107.5393294,#00AA00
CT,37.7175824,-107.5388304,#00AA00
CT,37.7176504,-107.5387675,#00AA00
CT,37.7176927,-107.5387284,#00AA00
CT,37.7175654,-107.5385675,#00AA00
CT,37.7177182,-107.5386158,#00AA00
CT,37.7176036,-107.5384173,#00AA00
CT,37.7177927,-107.5385568,#00AA00
CT,37.7177182,-107.5383422,#00AA00
CT,37.718217,-107.5387016,#00AA00
CT,37.7181043,-107.5384924,#00AA00
CT,37.7182741,-107.5385782,#00AA00
CT,37.7181256,-107.5383315,#00AA00
CT,37.7179219,-107.5381705,#00AA00
CT,37.7182401,-107.5381652,#00AA00
CT,37.7178328,-107.5379131,#00AA00
CT,37.7181831,-107.5378272,#00AA00
CT,37.7178922,-107.5377575,#00AA00
CT,37.7181213,-107.5375966,#00AA00
CT,37.7178285,-107.537559,#00AA00
CT,37.7180704,-107.5373712,#00AA00
CT,37.7177861,-107.5373498,#00AA00
CT,37.7180195,-107.5372157,#00AA00
CT,37.7177946,-107.5371728,#00AA00
CT,37.7180577,-107.5370708,#00AA00
CT,37.7177988,-107.5370279,#00AA00
CT,37.7182316,-107.5368187,#00AA00
CT,37.718516,-107.5369153,#00AA00
CT,37.7185777,-107.536926,#00AA00
CT,37.7184141,-107.5366524,#00AA00
CT,37.7187135,-107.5368616,#00AA00
CT,37.7185032,-107.536572,#00AA00
CT,37.7187875,-107.5366631,#00AA00
CT,37.7183612,-107.5360901,#00AA00
CT,37.7185091,-107.5361119,#00AA00
CT,37.718714,-107.5361669,#00AA00
CT,37.7188961,-107.5361865,#00AA00
CT,37.7191482,-107.5362106,#00AA00
CT,37.71975,-107.536306,#00AA00
CT,37.7199162,-107.5363003,#00AA00
CT,37.7202375,-107.5362149,#00AA00
CT,37.7205961,-107.5361599,#00AA00
CT,37.7210603,-107.5361605,#00AA00
CT,37.7212987,-107.5361663,#00AA00
CT,37.7215,-107.536194,#00AA00
CT,37.7217964,-107.5362308,#00AA00
CT,37.7221368,-107.536234,#00AA00
CT,37.7223986,-107.5364069,#00AA00
CT,37.7226211,-107.5365001,#00AA00
CT,37.7230873,-107.5365952,#00AA00
CT,37.7234546,-107.5367113,#00AA00
CT,37.723778,-107.536861,#00AA00
CT,37.7239747,-107.5370204,#00AA00
CT,37.7242677,-107.5375043,#00AA00
CT,37.7243204,-107.5376665,#00AA00
CT,37.7243527,-107.5380482,#00AA00
CT,37.724333,-107.538444,#00AA00
CT,37.724333,-107.538806,#00AA00
CT,37.724278,-107.539194,#00AA00
CT,37.7242296,-107.5394157,#00AA00
CT,37.724278,-107.540235,#00AA00
CT,37.724536,-107.541019,#00AA00
CT,37.724577,-107.541643,#00AA00
CT,37.7251486,-107.5425535,#00AA00
CT,37.7255513,-107.5425365,#00AA00
CT,37.7258915,-107.5425812,#00AA00
CT,37.7263189,-107.5426091,#00AA00
CT,37.726528,-107.542611,#00AA00
CT,37.726778,-107.542639,#00AA00
CT,37.727083,-107.542639,#00AA00
CT,37.7274273,-107.5426513,#00AA00
CT,37.727694,-107.542667,#00AA00
CT,37.727944,-107.542694,#00AA00
CT,37.728194,-107.542694,#00AA00
CT,37.728472,-107.542694,#00AA00
CT,37.728639,-107.542694,#00AA00
CT,37.728778,-107.542694,#00AA00
CT,37.728861,-107.54275,#00AA00
CT,37.729028,-107.542889,#00AA00
CT,37.729194,-107.543,#00AA00
CT,37.729333,-107.543139,#00AA00
CT,37.729444,-107.543222,#00AA00
CT,37.729528,-107.543278,#00AA00
CT,37.729639,-107.543306,#00AA00
CT,37.72975,-107.543278,#00AA00
CT,37.729861,-107.543306,#00AA00
CT,37.73,-107.543333,#00AA00
CT,37.730194,-107.54325,#00AA00
CT,37.730389,-107.543167,#00AA00
CT,37.730472,-107.543167,#00AA00
CT,37.730583,-107.5431748,#00AA00
CT,37.730716,-107.5432399,#00AA00
CT,37.7308789,-107.5432316,#00AA00
CT,37.7310369,-107.5432625,#00AA00
CT,37.731191,-107.5432334,#00AA00
CT,37.7314252,-107.5431841,#00AA00
CT,37.7316023,-107.5431841,#00AA00
CT,37.731664,-107.5432388,#00AA00
CT,37.7317164,-107.5432583,#00AA00
CT,37.7317546,-107.5432347,#00AA00
CT,37.7317995,-107.5432682,#00AA00
CT,37.7319033,-107.5434917,#00AA00
CT,37.7319925,-107.5435568,#00AA00
CT,37.7320923,-107.5435935,#00AA00
CT,37.7322342,-107.5436754,#00AA00
CT,37.7322786,-107.5437005,#00AA00
CT,37.732279,-107.5437044,#00AA00
CT,37.7323337,-107.5437354,#00AA00
CT,37.732453,-107.5438672,#00AA00
CT,37.732472,-107.5439541,#00AA00
CT,37.7325424,-107.544011,#00AA00
CT,37.7326532,-107.5441637,#00AA00
CT,37.7327279,-107.544293,#00AA00
CT,37.7327572,-107.5443949,#00AA00
CT,37.732901,-107.5445409,#00AA00
CT,37.7329801,-107.5446206,#00AA00
CT,37.7330255,-107.5446719,#00AA00
CT,37.733023,-107.5447564,#00AA00
CT,37.7330454,-107.5448118,#00AA00
CT,37.7330858,-107.5447789,#00AA00
CT,37.7331302,-107.5447858,#00AA00
CT,37.7332238,-107.5448687,#00AA00
CT,37.7333492,-107.5449991,#00AA00
CT,37.7335543,-107.5451874,#00AA00
CT,37.7337184,-107.5453536,#00AA00
CT,37.7338269,-107.5455108,#00AA00
CT,37.733878,-107.5456,#00AA00
CT,37.7339103,-107.5456852,#00AA00
CT,37.734045,-107.5458148,#00AA00
CT,37.7341592,-107.5459283,#00AA00
CT,37.734215,-107.5459757,#00AA00
CT,37.7342587,-107.5460053,#00AA00
CT,37.7342963,-107.5460312,#00AA00
CT,37.7343954,-107.5460438,#00AA00
CT,37.7344311,-107.5460456,#00AA00
CT,37.7344851,-107.5460783,#00AA00
CT,37.7346258,-107.5461353,#00AA00
CT,37.734652,-107.5461556,#00AA00
CT,37.734669,-107.5462066,#00AA00
CT,37.7346869,-107.546237,#00AA00
CT,37.7347307,-107.5462698,#00AA00
CT,37.7348024,-107.5463975,#00AA00
CT,37.7348202,-107.5464463,#00AA00
CT,37.7348309,-107.5465714,#00AA00
CT,37.7348335,-107.5466962,#00AA00
CT,37.7348538,-107.5468751,#00AA00
CT,37.7348824,-107.5469315,#00AA00
CT,37.7349458,-107.5470039,#00AA00
CT,37.7349803,-107.5470669,#00AA00
CT,37.7349825,-107.547117,#00AA00
CT,37.7350156,-107.547182,#00AA00
CT,37.7350778,-107.5472606,#00AA00
CT,37.7351466,-107.5473478,#00AA00
CT,37.7352081,-107.5474425,#00AA00
CT,37.7352528,-107.5475045,#00AA00
CT,37.7353983,-107.5476146,#00AA00
CT,37.7355043,-107.5477485,#00AA00
CT,37.7356066,-107.5479022,#00AA00
CT,37.7356833,-107.5479623,#00AA00
CT,37.7357739,-107.548019,#00AA00
CT,37.7358836,-107.5480862,#00AA00
CT,37.7360082,-107.5481603,#00AA00
CT,37.7361425,-107.5481898,#00AA00
CT,37.7363175,-107.548231,#00AA00
CT,37.7364032,-107.5482398,#00AA00
CT,37.7364944,-107.5482445,#00AA00
CT,37.7365227,-107.5482479,#00AA00
CT,37.7366506,-107.5482966,#00AA00
CT,37.7366895,-107.548331,#00AA00
CT,37.7367503,-107.548363,#00AA00
CT,37.7368159,-107.548416,#00AA00
CT,37.7368558,-107.5484802,#00AA00
CT,37.7369032,-107.5485517,#00AA00
CT,37.7369285,-107.5485742,#00AA00
CT,37.7369583,-107.548558,#00AA00
CT,37.7369867,-107.5485517,#00AA00
CT,37.7370519,-107.5486069,#00AA00
CT,37.7370797,-107.5486484,#00AA00
CT,37.7371148,-107.5486433,#00AA00
CT,37.737161,-107.5485601,#00AA00
CT,37.737203,-107.5485412,#00AA00
CT,37.7372479,-107.5485611,#00AA00
CT,37.7372947,-107.5486193,#00AA00
CT,37.737355,-107.5486531,#00AA00
CT,37.7374705,-107.5486794,#00AA00
CT,37.7375824,-107.5486832,#00AA00
CT,37.7376917,-107.5486986,#00AA00
CT,37.7377931,-107.5487397,#00AA00
CT,37.7378816,-107.5487933,#00AA00
CT,37.7379318,-107.548846,#00AA00
CT,37.73801,-107.5488729,#00AA00
CT,37.7381388,-107.5488896,#00AA00
CT,37.7382784,-107.5489235,#00AA00
CT,37.7384253,-107.5489826,#00AA00
CT,37.7385445,-107.5490497,#00AA00
CT,37.7386198,-107.549093,#00AA00
CT,37.7387219,-107.5491633,#00AA00
CT,37.7387932,-107.5492165,#00AA00
CT,37.7389118,-107.5493143,#00AA00
CT,37.7390015,-107.5493882,#00AA00
CT,37.7390945,-107.5494524,#00AA00
CT,37.7392047,-107.5495051,#00AA00
CT,37.7393559,-107.5495457,#00AA00
CT,37.739511,-107.5495879,#00AA00
CT,37.7396568,-107.5495954,#00AA00
CT,37.7397464,-107.549582,#00AA00
CT,37.73984,-107.5495574,#00AA00
CT,37.7398921,-107.5495416,#00AA00
CT,37.7399915,-107.5495542,#00AA00
CT,37.7400719,-107.5495918,#00AA00
CT,37.7401978,-107.5496399,#00AA00
CT,37.7403455,-107.5496898,#00AA00
CT,37.7404686,-107.5497184,#00AA00
CT,37.740613,-107.549709,#00AA00
CT,37.7407912,-107.54975,#00AA00
CT,37.7408427,-107.5497965,#00AA00
CT,37.7409083,-107.5498586,#00AA00
CT,37.740992,-107.5499254,#00AA00
CT,37.7410308,-107.5499446,#00AA00
CT,37.7410875,-107.5499779,#00AA00
CT,37.7411746,-107.5500448,#00AA00
CT,37.7412989,-107.5501357,#00AA00
CT,37.7413478,-107.5501749,#00AA00
CT,37.7414959,-107.5502508,#00AA00
CT,37.7416153,-107.5503465,#00AA00
CT,37.7417223,-107.5504226,#00AA00
CT,37.7418134,-107.5504949,#00AA00
CT,37.7419243,-107.550569,#00AA00
CT,37.7420119,-107.550614,#00AA00
CT,37.7420637,-107.5506663,#00AA00
CT,37.7422022,-107.5507795,#00AA00
CT,37.7423454,-107.5508825,#00AA00
CT,37.7424547,-107.5509688,#00AA00
CT,37.7425563,-107.5510929,#00AA00
CT,37.7426217,-107.5512002,#00AA00
CT,37.7426576,-107.5512293,#00AA00
CT,37.7427283,-107.5512441,#00AA00
CT,37.7427588,-107.5512452,#00AA00
CT,37.7428171,-107.5512875,#00AA00
CT,37.7428752,-107.5513222,#00AA00
CT,37.7429506,-107.5513546,#00AA00
CT,37.7430614,-107.5514091,#00AA00
CT,37.7431083,-107.5514271,#00AA00
CT,37.7431743,-107.5514621,#00AA00
CT,37.7432463,-107.5515268,#00AA00
CT,37.7433785,-107.5516275,#00AA00
CT,37.7435061,-107.5517351,#00AA00
CT,37.7436493,-107.5518079,#00AA00
CT,37.7437724,-107.5518718,#00AA00
CT,37.7439138,-107.5519584,#00AA00
CT,37.7440559,-107.5520473,#00AA00
CT,37.7441394,-107.5520932,#00AA00
CT,37.7442255,-107.5521812,#00AA00
CT,37.744317,-107.5522222,#00AA00
CT,37.7444735,-107.5523115,#00AA00
CT,37.7446113,-107.5523924,#00AA00
CT,37.7447297,-107.5524596,#00AA00
CT,37.7448236,-107.5525124,#00AA00
CT,37.7449101,-107.5525671,#00AA00
CT,37.7449947,-107.5526192,#00AA00
CT,37.7450475,-107.55267,#00AA00
CT,37.745087,-107.5527014,#00AA00
CT,37.7451601,-107.5527067,#00AA00
CT,37.7452139,-107.5527221,#00AA00
CT,37.7452953,-107.5527757,#00AA00
CT,37.7453503,-107.5527916,#00AA00
CT,37.7454395,-107.5528029,#00AA00
CT,37.7455305,-107.5528507,#00AA00
CT,37.7456658,-107.5528988,#00AA00
CT,37.7457999,-107.5529219,#00AA00
CT,37.7459734,-107.5529199,#00AA00
CT,37.7461414,-107.5529155,#00AA00
CT,37.7462256,-107.552928,#00AA00
CT,37.7463341,-107.5529508,#00AA00
CT,37.7463653,-107.5529595,#00AA00
CT,37.7463964,-107.5529539,#00AA00
CT,37.7464729,-107.5529255,#00AA00
CT,37.7465233,-107.5529037,#00AA00
CT,37.746559,-107.5529223,#00AA00
CT,37.7466373,-107.553004,#00AA00
CT,37.7466792,-107.5530242,#00AA00
CT,37.7467,-107.5530254,#00AA00
CT,37.7467317,-107.5530577,#00AA00
CT,37.7467456,-107.5530887,#00AA00
CT,37.7468277,-107.5531289,#00AA00
CT,37.7468629,-107.5531627,#00AA00
CT,37.7468836,-107.5532341,#00AA00
CT,37.7469524,-107.5533214,#00AA00
CT,37.7469992,-107.5533815,#00AA00
CT,37.7470997,-107.5534142,#00AA00
CT,37.7471983,-107.5534739,#00AA00
CT,37.7473586,-107.5535576,#00AA00
CT,37.7475004,-107.5536638,#00AA00
CT,37.7475665,-107.5537084,#00AA00
CT,37.7476212,-107.5537681,#00AA00
CT,37.7477418,-107.5538804,#00AA00
CT,37.7479107,-107.5539828,#00AA00
CT,37.7480536,-107.5540861,#00AA00
CT,37.7482249,-107.554189,#00AA00
CT,37.7483734,-107.5542676,#00AA00
CT,37.7485239,-107.5543561,#00AA00
CT,37.7486017,-107.5543794,#00AA00
CT,37.7486388,-107.5544289,#00AA00
CT,37.74873,-107.5544527,#00AA00
CT,37.7488599,-107.5544858,#00AA00
CT,37.7489893,-107.5545169,#00AA00
CT,37.7490894,-107.5545688,#00AA00
CT,37.7492245,-107.5546208,#00AA00
CT,37.749286,-107.5546526,#00AA00
CT,37.7493743,-107.5546648,#00AA00
CT,37.749572,-107.5547196,#00AA00
CT,37.7497406,-107.5547707,#00AA00
CT,37.7498893,-107.5548142,#00AA00
CT,37.7499964,-107.5548535,#00AA00
CT,37.7501012,-107.5548626,#00AA00
CT,37.7502005,-107.5548627,#00AA00
CT,37.7502998,-107.5549002,#00AA00
CT,37.7504307,-107.5549212,#00AA00
CT,37.7504963,-107.5549529,#00AA00
CT,37.7506742,-107.5550298,#00AA00
CT,37.7508039,-107.5550676,#00AA00
CT,37.750942,-107.5551207,#00AA00
CT,37.7510489,-107.5551549,#00AA00
CT,37.7511669,-107.555171,#00AA00
CT,37.7512524,-107.5552204,#00AA00
CT,37.7513504,-107.5552427,#00AA00
CT,37.7514343,-107.5552863,#00AA00
CT,37.7515208,-107.5552932,#00AA00
CT,37.7516402,-107.555372,#00AA00
CT,37.7517232,-107.5554398,#00AA00
CT,37.7517839,-107.5554672,#00AA00
CT,37.7518524,-107.5554814,#00AA00
CT,37.7518908,-107.5555069,#00AA00
CT,37.7519595,-107.5555184,#00AA00
CT,37.7520099,-107.5555366,#00AA00
CT,37.7520578,-107.5555392,#00AA00
CT,37.7522912,-107.5556659,#00AA00
CT,37.752364,-107.5557341,#00AA00
CT,37.7524482,-107.5557896,#00AA00
CT,37.7525924,-107.5558823,#00AA00
CT,37.7526964,-107.5559672,#00AA00
CT,37.7527567,-107.5559984,#00AA00
CT,37.7528138,-107.5560666,#00AA00
CT,37.7528832,-107.5561003,#00AA00
CT,37.7529763,-107.5561793,#00AA00
CT,37.7530734,-107.5562501,#00AA00
CT,37.7531626,-107.5562882,#00AA00
CT,37.7532073,-107.5562923,#00AA00
CT,37.7533041,-107.5563055,#00AA00
CT,37.7533945,-107.556335,#00AA00
CT,37.7535994,-107.5563372,#00AA00
CT,37.7537411,-107.5563391,#00AA00
CT,37.7538696,-107.5563452,#00AA00
CT,37.7539861,-107.556336,#00AA00
CT,37.7540918,-107.5563319,#00AA00
CT,37.7541521,-107.5563197,#00AA00
CT,37.7542567,-107.5563213,#00AA00
CT,37.7543741,-107.5563281,#00AA00
CT,37.7544641,-107.5563603,#00AA00
CT,37.7546003,-107.5563723,#00AA00
CT,37.7546527,-107.556388,#00AA00
CT,37.7548416,-107.5564122,#00AA00
CT,37.7549341,-107.5564523,#00AA00
CT,37.7550249,-107.5564696,#00AA00
CT,37.7551348,-107.556502,#00AA00
CT,37.7552631,-107.5565402,#00AA00
CT,37.7553689,-107.5565672,#00AA00
CT,37.7554473,-107.5566291,#00AA00
CT,37.7555225,-107.556693,#00AA00
CT,37.7556711,-107.5567666,#00AA00
CT,37.7557586,-107.5568524,#00AA00
CT,37.7558499,-107.5568888,#00AA00
CT,37.755915,-107.5569148,#00AA00
CT,37.7560023,-107.5569426,#00AA00
CT,37.7560854,-107.5569764,#00AA00
CT,37.7561394,-107.556999,#00AA00
CT,37.7562226,-107.5569897,#00AA00
CT,37.7562985,-107.5569735,#00AA00
CT,37.756391,-107.5569447,#00AA00
CT,37.7565536,-107.5569168,#00AA00
CT,37.7567257,-107.5568923,#00AA00
CT,37.7569017,-107.5569044,#00AA00
CT,37.7570902,-107.5569056,#00AA00
CT,37.7572238,-107.5569148,#00AA00
CT,37.7573474,-107.5569394,#00AA00
CT,37.7574209,-107.5569743,#00AA00
CT,37.7575817,-107.5570444,#00AA00
CT,37.7576415,-107.5570542,#00AA00
CT,37.7578122,-107.5570749,#00AA00
CT,37.7578985,-107.5571037,#00AA00
CT,37.7580214,-107.5571736,#00AA00
CT,37.7581397,-107.5572177,#00AA00
CT,37.7582735,-107.5572569,#00AA00
CT,37.758371,-107.5573006,#00AA00
CT,37.7584695,-107.5573709,#00AA00
CT,37.7585117,-107.557391,#00AA00
CT,37.7585541,-107.5574252,#00AA00
CT,37.7586234,-107.5574278,#00AA00
CT,37.7587021,-107.5574729,#00AA00
CT,37.7588015,-107.5575056,#00AA00
CT,37.7589761,-107.5575562,#00AA00
CT,37.7590765,-107.5575754,#00AA00
CT,37.7591553,-107.5575902,#00AA00
CT,37.7593026,-107.5575807,#00AA00
CT,37.7594271,-107.5576011,#00AA00
CT,37.7595406,-107.5576034,#00AA00
CT,37.7596881,-107.5576155,#00AA00
CT,37.7597935,-107.5576225,#00AA00
CT,37.7599058,-107.5576151,#00AA00
CT,37.7599717,-107.5576055,#00AA00
CT,37.7600675,-107.5576206,#00AA00
CT,37.7601363,-107.5576021,#00AA00
CT,37.7602454,-107.557538,#00AA00
CT,37.7603268,-107.5575314,#00AA00
CT,37.7603604,-107.5575127,#00AA00
CT,37.7604311,-107.557515,#00AA00
CT,37.7604956,-107.5575052,#00AA00
CT,37.7605621,-107.5575118,#00AA00
CT,37.7606283,-107.5574913,#00AA00
CT,37.7607592,-107.557484,#00AA00
CT,37.7608524,-107.5574661,#00AA00
CT,37.7609104,-107.5574433,#00AA00
CT,37.7609679,-107.5574446,#00AA00
CT,37.7610218,-107.5574163,#00AA00
CT,37.7610926,-107.5573607,#00AA00
CT,37.7611178,-107.5573118,#00AA00
CT,37.7611486,-107.5571563,#00AA00
CT,37.7611526,-107.5570775,#00AA00
CT,37.7611819,-107.5570168,#00AA00
CT,37.761278,-107.5569027,#00AA00
CT,37.7613793,-107.556739,#00AA00
CT,37.761428,-107.5566607,#00AA00
CT,37.7614766,-107.5566133,#00AA00
CT,37.7615323,-107.5565884,#00AA00
CT,37.7616005,-107.5565765,#00AA00
CT,37.7616656,-107.5565553,#00AA00
CT,37.7617273,-107.5565132,#00AA00
CT,37.7617995,-107.556509,#00AA00
CT,37.7618689,-107.5565089,#00AA00
CT,37.7619263,-107.556485,#00AA00
CT,37.7619811,-107.5564459,#00AA00
CT,37.7620135,-107.556444,#00AA00
CT,37.7620635,-107.5564314,#00AA00
CT,37.7621261,-107.5563849,#00AA00
CT,37.7621777,-107.5563506,#00AA00
CT,37.7622032,-107.5563437,#00AA00
CT,37.7622244,-107.5563936,#00AA00
CT,37.7622531,-107.5564474,#00AA00
CT,37.762293,-107.5564803,#00AA00
CT,37.7623162,-107.5564674,#00AA00
CT,37.7623516,-107.5564612,#00AA00
CT,37.7624127,-107.5563911,#00AA00
CT,37.7624718,-107.5563927,#00AA00
CT,37.7625215,-107.5563777,#00AA00
CT,37.7625782,-107.5563869,#00AA00
CT,37.762632,-107.5564082,#00AA00
CT,37.7627256,-107.5564037,#00AA00
CT,37.7628043,-107.5563578,#00AA00
CT,37.7628455,-107.5563141,#00AA00
CT,37.7629927,-107.5562563,#00AA00
CT,37.7630467,-107.5562295,#00AA00
CT,37.7631413,-107.5561481,#00AA00
CT,37.7632369,-107.5560816,#00AA00
CT,37.7633707,-107.555983,#00AA00
CT,37.7634864,-107.555933,#00AA00
CT,37.763589,-107.5558999,#00AA00
CT,37.7637083,-107.5558953,#00AA00
CT,37.763797,-107.5558608,#00AA00
CT,37.7638231,-107.5558402,#00AA00
CT,37.7638449,-107.5557902,#00AA00
CT,37.7638963,-107.55567,#00AA00
CT,37.7639201,-107.5556356,#00AA00
CT,37.7639873,-107.5556127,#00AA00
CT,37.7640606,-107.5556088,#00AA00
CT,37.7640979,-107.5555836,#00AA00
CT,37.7641026,-107.5555281,#00AA00
CT,37.7641162,-107.5554988,#00AA00
CT,37.7641521,-107.5555051,#00AA00
CT,37.7641928,-107.5554906,#00AA00
CT,37.7642378,-107.5554352,#00AA00
CT,37.7642979,-107.5553747,#00AA00
CT,37.7643629,-107.555378,#00AA00
CT,37.7644129,-107.5553837,#00AA00
CT,37.7644811,-107.555366,#00AA00
CT,37.7645336,-107.5553406,#00AA00
CT,37.7646025,-107.5553373,#00AA00
CT,37.7646333,-107.555372,#00AA00
CT,37.7646798,-107.5553678,#00AA00
CT,37.7647268,-107.5554016,#00AA00
CT,37.7647583,-107.5554041,#00AA00
CT,37.7647801,-107.5553899,#00AA00
CT,37.7648256,-107.555421,#00AA00
CT,37.764877,-107.5554748,#00AA00
CT,37.7649226,-107.5554756,#00AA00
CT,37.7649708,-107.5554686,#00AA00
CT,37.7649936,-107.5554803,#00AA00
CT,37.7650939,-107.5554848,#00AA00
CT,37.7652015,-107.5554678,#00AA00
CT,37.7652543,-107.5554445,#00AA00
CT,37.7652759,-107.5554258,#00AA00
CT,37.7653297,-107.5554161,#00AA00
CT,37.7654097,-107.5553634,#00AA00
CT,37.7655362,-107.5553501,#00AA00
CT,37.7655567,-107.5553116,#00AA00
CT,37.7655855,-107.5552912,#00AA00
CT,37.7656516,-107.5552787,#00AA00
CT,37.7657138,-107.5552851,#00AA00
CT,37.7657555,-107.5552503,#00AA00
CT,37.7657839,-107.5552125,#00AA00
CT,37.7658377,-107.5552186,#00AA00
CT,37.7658864,-107.5552247,#00AA00
CT,37.7659059,-107.5552689,#00AA00
CT,37.7659168,-107.5553164,#00AA00
CT,37.7659725,-107.555323,#00AA00
CT,37.7660075,-107.5553609,#00AA00
CT,37.7660554,-107.5553965,#00AA00
CT,37.7661179,-107.5554006,#00AA00
CT,37.7661503,-107.5553655,#00AA00
CT,37.7662013,-107.555363,#00AA00
CT,37.76624,-107.5554236,#00AA00
CT,37.7662753,-107.5554198,#00AA00
CT,37.7663013,-107.5554095,#00AA00
CT,37.766332,-107.5554775,#00AA00
CT,37.7663658,-107.5555108,#00AA00
CT,37.7664049,-107.5555017,#00AA00
CT,37.7664287,-107.5554685,#00AA00
CT,37.7664784,-107.5554439,#00AA00
CT,37.7665946,-107.5555105,#00AA00
CT,37.7666389,-107.5555415,#00AA00
CT,37.7666504,-107.5555496,#00AA00
CT,37.7667078,-107.5555897,#00AA00
CT,37.7667723,-107.5556772,#00AA00
CT,37.7667924,-107.5556869,#00AA00
CT,37.7668545,-107.5556959,#00AA00
CT,37.7668975,-107.5556906,#00AA00
CT,37.7669308,-107.5556783,#00AA00
CT,37.7669825,-107.5556843,#00AA00
CT,37.7670377,-107.5557263,#00AA00
CT,37.7670824,-107.555752,#00AA00
CT,37.7671086,-107.5557502,#00AA00
CT,37.767162,-107.5557941,#00AA00
CT,37.7671962,-107.5558094,#00AA00
CT,37.7672405,-107.5558089,#00AA00
CT,37.7672775,-107.5557946,#00AA00
CT,37.7673144,-107.5558104,#00AA00
CT,37.7673373,-107.5558103,#00AA00
CT,37.7674244,-107.5557991,#00AA00
CT,37.7674253,-107.5557991,#00AA00
CT,37.7675636,-107.555806,#00AA00
CT,37.7676416,-107.5558017,#00AA00
CT,37.7677204,-107.5557752,#00AA00
CT,37.7677985,-107.5557525,#00AA00
CT,37.7679214,-107.5557024,#00AA00
CT,37.7679787,-107.5556735,#00AA00
CT,37.7680263,-107.5556712,#00AA00
CT,37.7681442,-107.5556854,#00AA00
CT,37.7682514,-107.5556823,#00AA00
CT,37.7683446,-107.5556245,#00AA00
CT,37.7684341,-107.5555537,#00AA00
CT,37.7685297,-107.5555599,#00AA00
CT,37.7686204,-107.5555685,#00AA00
CT,37.7686639,-107.5555517,#00AA00
CT,37.768709,-107.5555345,#00AA00
CT,37.7687591,-107.5555183,#00AA00
CT,37.7688301,-107.555548,#00AA00
CT,37.7689079,-107.5556191,#00AA00
CT,37.7689221,-107.5556507,#00AA00
CT,37.7689262,-107.5556967,#00AA00
CT,37.7689082,-107.5557295,#00AA00
CT,37.7689239,-107.5558351,#00AA00
CT,37.7689254,-107.5558454,#00AA00
CT,37.7689365,-107.5558523,#00AA00
CT,37.7689833,-107.5558809,#00AA00
CT,37.7690767,-107.5559602,#00AA00
CT,37.7691433,-107.5560562,#00AA00
CT,37.7691818,-107.5560866,#00AA00
CT,37.7691892,-107.5561192,#00AA00
CT,37.7691958,-107.5561464,#00AA00
CT,37.7692214,-107.5561654,#00AA00
CT,37.7692441,-107.5561854,#00AA00
CT,37.7693554,-107.5561912,#00AA00
CT,37.7694674,-107.5562003,#00AA00
CT,37.7695267,-107.5562239,#00AA00
CT,37.7695531,-107.5562666,#00AA00
CT,37.7696157,-107.5563599,#00AA00
CT,37.7696971,-107.5564291,#00AA00
CT,37.7697633,-107.5564485,#00AA00
CT,37.7697888,-107.5564758,#00AA00
CT,37.7698318,-107.5565121,#00AA00
CT,37.7698502,-107.5565715,#00AA00
CT,37.7699039,-107.5566789,#00AA00
CT,37.7699672,-107.5567122,#00AA00
CT,37.769994,-107.5567401,#00AA00
CT,37.77005,-107.5568449,#00AA00
CT,37.7701225,-107.5569548,#00AA00
CT,37.7701805,-107.557047,#00AA00
CT,37.7702499,-107.5570906,#00AA00
CT,37.7703328,-107.5572142,#00AA00
CT,37.7704006,-107.5573276,#00AA00
CT,37.7704625,-107.5574126,#00AA00
CT,37.7705434,-107.557484,#00AA00
CT,37.7706443,-107.5575805,#00AA00
